gid,province,district,thumb,picture,no,,party,name,cname,gender,birthday,age,address,job,education,career,property,military,tax,tax_unpaid_5yrs,tax_unpaid_current,crime,candidate_count
100134931,서울특별시,중랑구을,http://info.nec.go.kr/photo_20200415/Gsg1107/Hb100134931/gicho/thumbnail.100134931.JPG,http://info.nec.go.kr/photo_20200415/Gsg1107/Hb100134931/gicho/100134931.JPG,7,,민중당,이소영,李素瑛,여,1987-03-29,33,서울특별시 중랑구 용마산로111길,정당인,삼육대학교 사회복지학과 졸업,"[""(현)민중당 중랑지역위원장"", ""(현)민중당 중랑구 불평등해소 특위 위원장""]",-80463,해당없음(비대상),894,0,0,1,3
100135944,서울특별시,중랑구을,http://info.nec.go.kr/photo_20200415/Gsg1107/Hb100135944/gicho/thumbnail.100135944.JPG,http://info.nec.go.kr/photo_20200415/Gsg1107/Hb100135944/gicho/100135944.JPG,8,,국가혁명배당금당,신황우,申璜雨,남,1951-03-18,69,서울특별시 중랑구 신내로17길,정당인(서울시부위원장),서울시립대학교 도시과학대학원 도시행정학과 졸업(행정학석사),"[""(전) 서울시 공무원""]",936598,군복무를 마친사람,3066,0,0,0,0
100137197,서울특별시,중랑구을,http://info.nec.go.kr/photo_20200415/Gsg1107/Hb100137197/gicho/thumbnail.100137197.JPG,http://info.nec.go.kr/photo_20200415/Gsg1107/Hb100137197/gicho/100137197.JPG,9,,한국복지당,민정기,閔貞基,남,1955-10-21,64,서울특별시 중랑구 봉화산로56길,무극정기(주) 대표,고려대학교 경영대학원 석사과정 재무관리전공 경영학석사,"[""(전)산업통상자원부 행정관 정년퇴직"", ""(현)한국효문화연구원 이사""]",894000,군복무를 마친사람,7831,0,0,0,0
100135069,서울특별시,성북구갑,http://info.nec.go.kr/photo_20200415/Gsg1108/Hb100135069/gicho/thumbnail.100135069.JPG,http://info.nec.go.kr/photo_20200415/Gsg1108/Hb100135069/gicho/100135069.JPG,1,,더불어민주당,김영배,金永培,남,1967-03-08,53,서울특별시 성북구 고려대로2길,정당인,고려대학교 정치외교학과 졸업,"[""(전) 민선5기, 6기 성북구청장"", ""(전) 문재인대통령 청와대비서관(정책조정/민정)""]",321253,군복무를 마치지 아니한 사람,34389,0,0,0,2
100137406,서울특별시,성북구갑,http://info.nec.go.kr/photo_20200415/Gsg1108/Hb100137406/gicho/thumbnail.100137406.JPG,http://info.nec.go.kr/photo_20200415/Gsg1108/Hb100137406/gicho/100137406.JPG,2,,미래통합당,한상학,韓相鶴,남,1962-03-12,58,서울특별시 성북구 고려대로6길,치과의사원장,고려대학교 대학원 신소재공학과 졸업 (공학박사),"[""(현)대한치과의원 원장(전문의)"", ""(현)재단법인 한국지식문화재단 이사""]",5646106,군복무를 마친사람,385201,0,0,3,2
100137740,서울특별시,성북구갑,http://info.nec.go.kr/photo_20200415/Gsg1108/Hb100137740/gicho/thumbnail.100137740.JPG,http://info.nec.go.kr/photo_20200415/Gsg1108/Hb100137740/gicho/100137740.JPG,3,,민생당,박춘림,朴春林,여,1962-03-12,58,서울특별시 성북구 정릉로24길,정당인,국민대학교정치대학원 의회·지방정치전공(정치학석사),"[""(현)민생당 성북갑지역위원장"", ""(전)제7회 지방선거 성북구청장선거 후보""]",12400,해당없음(비대상),11156,3844,0,0,2
100135902,서울특별시,성북구갑,http://info.nec.go.kr/photo_20200415/Gsg1108/Hb100135902/gicho/thumbnail.100135902.JPG,http://info.nec.go.kr/photo_20200415/Gsg1108/Hb100135902/gicho/100135902.JPG,7,,국가혁명배당금당,최원용,崔源用,남,1970-07-15,49,서울특별시 성북구 솔샘로5길,정당인,경서고등학교 졸업,"[""(전) 기아자동차 디지털단지 근무"", ""(현) 국가혁명배당금당 성북구갑당협위원장""]",117600,군복무를 마치지 아니한 사람,1453,0,0,1,0
100136215,서울특별시,성북구을,http://info.nec.go.kr/photo_20200415/Gsg1108/Hb100136215/gicho/thumbnail.100136215.JPG,http://info.nec.go.kr/photo_20200415/Gsg1108/Hb100136215/gicho/100136215.JPG,1,,더불어민주당,기동민,奇東旻,남,1966-02-23,54,서울특별시 성북구 숭인로,국회의원,성균관대학교 언론정보대학원 언론학 석사,"[""(현)더불어민주당 서울 성북을 국회의원"", ""(전)서울시 정무부시장""]",1984993,군복무를 마친사람,29469,0,0,2,2
100137082,서울특별시,성북구을,http://info.nec.go.kr/photo_20200415/Gsg1108/Hb100137082/gicho/thumbnail.100137082.JPG,http://info.nec.go.kr/photo_20200415/Gsg1108/Hb100137082/gicho/100137082.JPG,2,,미래통합당,정태근,鄭泰根,남,1964-01-08,56,서울특별시 성북구 종암로19길,(사)시민을위한정책연구원 이사장,연세대학교 경제대학원 공공발전전공 석사과정 졸업,"[""(전)제18대 국회의원"", ""(전)서울특별시 정무부시장""]",877067,군복무를 마치지 아니한 사람,112066,0,0,3,6
100135199,서울특별시,성북구을,http://info.nec.go.kr/photo_20200415/Gsg1108/Hb100135199/gicho/thumbnail.100135199.JPG,http://info.nec.go.kr/photo_20200415/Gsg1108/Hb100135199/gicho/100135199.JPG,7,,민중당,편재승,片在承,남,1968-12-26,51,서울특별시 성북구 정릉로,건설노동자,한국외국어대학교 스페인어통번역학과 졸업,"[""(전)통합진보당 원내행정실장"", ""(현)민주노총 서울건설지부 교육위원""]",499240,군복무를 마치지 아니한 사람,1531,121,0,5,1
100135299,서울특별시,성북구을,http://info.nec.go.kr/photo_20200415/Gsg1108/Hb100135299/gicho/thumbnail.100135299.JPG,http://info.nec.go.kr/photo_20200415/Gsg1108/Hb100135299/gicho/100135299.JPG,8,,국가혁명배당금당,임경호,林京虎,남,1962-07-14,57,서울특별시 성북구 종암로5길,델타유통 대표,경희대학교 물리학과 졸업,"[""(현)델타유통 대표"", ""(현)국가혁명배당금당 성북구을당협위원장""]",83448,군복무를 마친사람,2310,0,0,0,0
100135984,서울특별시,강북구갑,http://info.nec.go.kr/photo_20200415/Gsg1109/Hb100135984/gicho/thumbnail.100135984.JPG,http://info.nec.go.kr/photo_20200415/Gsg1109/Hb100135984/gicho/100135984.JPG,1,,더불어민주당,천준호,千俊鎬,남,1971-02-15,49,서울특별시 강북구 삼각산로,정당인,경희대학교 행정대학원 자치행정학과 졸업(행정학석사),"[""(현)더불어민주당 강북갑 지역위원장"", ""(전)박원순 서울시장 비서실장""]",1486205,군복무를 마친사람,11067,0,0,0,1
100136850,서울특별시,강북구갑,http://info.nec.go.kr/photo_20200415/Gsg1109/Hb100136850/gicho/thumbnail.100136850.JPG,http://info.nec.go.kr/photo_20200415/Gsg1109/Hb100136850/gicho/100136850.JPG,2,,미래통합당,정양석,鄭亮碩,남,1958-11-25,61,서울특별시 강북구 오현로31길,정당인,서강대학교 공공정책대학원 국제관계통상외교학과 졸업(정치학 석사),"[""(현)국회의원(18대,20대)"", ""(전)자유한국당 원내수석부대표""]",2095415,군복무를 마친사람,41261,0,0,0,3
100135256,서울특별시,강북구갑,http://info.nec.go.kr/photo_20200415/Gsg1109/Hb100135256/gicho/thumbnail.100135256.JPG,http://info.nec.go.kr/photo_20200415/Gsg1109/Hb100135256/gicho/100135256.JPG,7,,민중당,김은진,金垠辰,여,1964-10-05,55,서울특별시 강북구 노해로8가길,원광대학교 법학전문대학원 교수,고려대학교 대학원 법학과 졸업(법학박사),"[""(현)민중당 공동대표"", ""(현)국민주권연대 공동대표""]",243692,해당없음(비대상),20807,0,0,0,1
100135162,서울특별시,강북구갑,http://info.nec.go.kr/photo_20200415/Gsg1109/Hb100135162/gicho/thumbnail.100135162.JPG,http://info.nec.go.kr/photo_20200415/Gsg1109/Hb100135162/gicho/100135162.JPG,8,,무소속,선계선,宣桂善,남,1955-02-02,65,서울특별시 강북구 덕릉로40가길,음악인,미기재,"[""(전) 강북구청장 후보 출마"", ""(현) 충무공 이순신 장군동상 독도건립추진위원회 대표이사""]",225000,군복무를 마친사람,600,0,0,0,1
100136273,서울특별시,강북구을,http://info.nec.go.kr/photo_20200415/Gsg1109/Hb100136273/gicho/thumbnail.100136273.JPG,http://info.nec.go.kr/photo_20200415/Gsg1109/Hb100136273/gicho/100136273.JPG,1,,더불어민주당,박용진,朴用鎭,남,1971-04-17,48,서울특별시 강북구 솔샘로,국회의원,성균관대학교 사회학과 졸업,"[""(현)제20대 국회의원"", ""(전)민주당 대변인""]",1111523,군복무를 마친사람,32173,0,0,4,3
100135143,서울특별시,강북구을,http://info.nec.go.kr/photo_20200415/Gsg1109/Hb100135143/gicho/thumbnail.100135143.JPG,http://info.nec.go.kr/photo_20200415/Gsg1109/Hb100135143/gicho/100135143.JPG,2,,미래통합당,안홍렬,安鴻烈,남,1958-07-15,61,서울특별시 강북구 솔샘로,변호사,서울대학교 법학과 졸업,"[""(전)한국전력 상임감사위원"", ""(현)변호사 안홍렬 법률사무소 대표변호사""]",1842722,군복무를 마친사람,136164,0,0,1,4
100137826,서울특별시,강북구을,http://info.nec.go.kr/photo_20200415/Gsg1109/Hb100137826/gicho/thumbnail.100137826.JPG,http://info.nec.go.kr/photo_20200415/Gsg1109/Hb100137826/gicho/100137826.JPG,7,,국가혁명배당금당,좌태홍,左太弘,남,1966-08-17,53,서울특별시 강북구 도봉로29길,성경연구 봉사자,한국방송통신대학교 법학과 졸업,"[""(현)성경연구 봉사자"", ""(전)봉사자 성경연구""]",75756,군복무를 마친사람,0,0,0,1,0
100137172,서울특별시,도봉구갑,http://info.nec.go.kr/photo_20200415/Gsg1110/Hb100137172/gicho/thumbnail.100137172.JPG,http://info.nec.go.kr/photo_20200415/Gsg1110/Hb100137172/gicho/100137172.JPG,1,,더불어민주당,인재근,印在謹,여,1953-11-11,66,서울특별시 도봉구 해등로3길,국회의원,이화여자대학교 사회학과 졸업,"[""(현)도봉구갑 국회의원"", ""(현)김근태재단 이사장""]",1748613,해당없음(비대상),52701,0,0,0,2
100137288,서울특별시,도봉구갑,http://info.nec.go.kr/photo_20200415/Gsg1110/Hb100137288/gicho/thumbnail.100137288.JPG,http://info.nec.go.kr/photo_20200415/Gsg1110/Hb100137288/gicho/100137288.JPG,2,,미래통합당,김재섭,金宰燮,남,1987-06-28,32,서울특별시 도봉구 노해로62길,(주)레이터 최고운영책임,서울대학교 행정대학원 정책학전공(석사과정) 2학년 재학중,"[""(현)정치플랫폼 (주)흥정망정 대표"", ""(현)(주)레이터 최고운영책임""]",0,군복무를 마친사람,2862,0,0,0,0
100137275,서울특별시,도봉구갑,http://info.nec.go.kr/photo_20200415/Gsg1110/Hb100137275/gicho/thumbnail.100137275.JPG,http://info.nec.go.kr/photo_20200415/Gsg1110/Hb100137275/gicho/100137275.JPG,6,,정의당,윤오,尹午,남,1967-05-10,52,서울특별시 도봉구 도봉로104길,정당인,성균관대학교 정치외교학과 졸업,"[""(현)정의당 정책위원회 부의장"", ""(현)정의당 도봉구위원장""]",32946,군복무를 마친사람,699,0,0,0,2
100137814,서울특별시,도봉구갑,http://info.nec.go.kr/photo_20200415/Gsg1110/Hb100137814/gicho/thumbnail.100137814.JPG,http://info.nec.go.kr/photo_20200415/Gsg1110/Hb100137814/gicho/100137814.JPG,7,,국가혁명배당금당,박영찬,朴永讚,남,1959-08-15,60,서울특별시 도봉구 덕릉로66길,정당인,서울시립대학교 세무전문대학원 졸업 (세무학석사),"[""(전)국가공무원 행정사무관"", ""(현)국가혁명배당금당 도봉구갑 당협위원장""]",745929,군복무를 마친사람,39790,0,0,1,0
100135075,서울특별시,도봉구을,http://info.nec.go.kr/photo_20200415/Gsg1110/Hb100135075/gicho/thumbnail.100135075.JPG,http://info.nec.go.kr/photo_20200415/Gsg1110/Hb100135075/gicho/100135075.JPG,1,,더불어민주당,오기형,吳奇炯,남,1966-11-25,53,서울특별시 도봉구 도봉로150길,정당인,서울대학교 법과대학 공법학과 졸업,"[""(현)더불어민주당 일본경제침략대책특별위원회 위원"", ""(현)더불어민주당 서울 도봉을 지역위원회 위원장""]",1990209,군복무를 마치지 아니한 사람,211520,0,0,2,1
100137076,서울특별시,도봉구을,http://info.nec.go.kr/photo_20200415/Gsg1110/Hb100137076/gicho/thumbnail.100137076.JPG,http://info.nec.go.kr/photo_20200415/Gsg1110/Hb100137076/gicho/100137076.JPG,2,,미래통합당,김선동,金善東,남,1963-10-09,56,서울특별시 도봉구 마들로,제20대 국회의원,고려대학교 대학원 정치외교학과 졸업 (정치학 석사),"[""(전)여의도연구원장"", ""(전)한국청소년활동진흥원 이사장""]",789446,군복무를 마친사람,44598,0,0,0,3
100135722,서울특별시,도봉구을,http://info.nec.go.kr/photo_20200415/Gsg1110/Hb100135722/gicho/thumbnail.100135722.JPG,http://info.nec.go.kr/photo_20200415/Gsg1110/Hb100135722/gicho/100135722.JPG,7,,국가혁명배당금당,김관석,金官錫,남,1976-02-26,44,서울특별시 도봉구 도봉로150다길,조리사,경희호텔경영전문대학 조리과 졸업,"[""(현)비스트로슬로우 대표"", ""(현)국가혁명배당금당 서울시당 부위원장""]",243300,군복무를 마친사람,8494,0,0,0,0
100135130,서울특별시,도봉구을,http://info.nec.go.kr/photo_20200415/Gsg1110/Hb100135130/gicho/thumbnail.100135130.JPG,http://info.nec.go.kr/photo_20200415/Gsg1110/Hb100135130/gicho/100135130.JPG,8,,무소속,최순자,崔順子,여,1954-04-09,66,서울특별시 도봉구 방학로2길,(주)우정트레킹 여행사 대표이사,서원대학교 정치외교학과 제적(1999.3.2~2002.1.2),"[""(전)제15,16대 국회의원선거 출마"", ""(현)우정산악회 회장""]",33236,해당없음(비대상),0,0,0,3,5
100136437,서울특별시,노원구갑,http://info.nec.go.kr/photo_20200415/Gsg1111/Hb100136437/gicho/thumbnail.100136437.JPG,http://info.nec.go.kr/photo_20200415/Gsg1111/Hb100136437/gicho/100136437.JPG,1,,더불어민주당,고용진,高榕禛,남,1964-08-06,55,서울특별시 노원구 노원로,국회의원,서울대학교 언론정보학과 대학원 졸업(문학석사),"[""(전) 노무현대통령 비서실 행정관"", ""(현) 노원갑 국회의원""]",1785639,군복무를 마친사람,61581,112,0,0,4
100135189,서울특별시,노원구갑,http://info.nec.go.kr/photo_20200415/Gsg1111/Hb100135189/gicho/thumbnail.100135189.JPG,http://info.nec.go.kr/photo_20200415/Gsg1111/Hb100135189/gicho/100135189.JPG,2,,미래통합당,이노근,李老根,남,1954-03-09,66,서울특별시 노원구 마들로,정당인,경기대학교 정치전문대학원 졸업(행정학 박사),"[""(전)국회의원"", ""(전)노원구청장""]",1306556,군복무를 마친사람,79334,1316,0,0,4
100135005,서울특별시,노원구갑,http://info.nec.go.kr/photo_20200415/Gsg1111/Hb100135005/gicho/thumbnail.100135005.JPG,http://info.nec.go.kr/photo_20200415/Gsg1111/Hb100135005/gicho/100135005.JPG,7,,민중당,최나영,崔娜英,여,1976-01-22,44,서울특별시 노원구 마들로,정당인,덕성여자대학교 사학과 3학년 수료(1994.3.~1999.1.),"[""(현)민중당 공동대표"", ""(현)노원주민대회 공동조직위원장""]",44960,해당없음(비대상),284,0,0,2,0
100135796,서울특별시,노원구갑,http://info.nec.go.kr/photo_20200415/Gsg1111/Hb100135796/gicho/thumbnail.100135796.JPG,http://info.nec.go.kr/photo_20200415/Gsg1111/Hb100135796/gicho/100135796.JPG,8,,국가혁명배당금당,조덕실,趙德實,여,1953-05-10,66,서울특별시 노원구 초안산로,정당인,동아대학교 병설실업초급대학 가정과 졸업,"[""(전) 자영업"", ""(현) 국가혁명배당금당 노원구갑 당협위원장""]",55700,해당없음(비대상),8000,0,0,0,0
100136941,서울특별시,노원구을,http://info.nec.go.kr/photo_20200415/Gsg1111/Hb100136941/gicho/thumbnail.100136941.JPG,http://info.nec.go.kr/photo_20200415/Gsg1111/Hb100136941/gicho/100136941.JPG,1,,더불어민주당,우원식,禹元植,남,1957-09-18,62,서울특별시 노원구 공릉로70길,국회의원,연세대학교 공학대학원 환경공학전공 졸업 (공학석사),"[""(전) 더불어민주당 원내대표"", ""(현) (사)홍범도장군기념사업회 이사장""]",2022371,군복무를 마친사람,92982,1668,0,1,6
100137479,서울특별시,노원구을,http://info.nec.go.kr/photo_20200415/Gsg1111/Hb100137479/gicho/thumbnail.100137479.JPG,http://info.nec.go.kr/photo_20200415/Gsg1111/Hb100137479/gicho/100137479.JPG,2,,미래통합당,이동섭,李銅燮,남,1956-11-07,63,서울특별시 노원구 동일로207길,정당인,국민대학교 대학원 법학과 졸업(법학박사),"[""(전)제20대 국회의원"", ""(현)국회의원 태권도연맹 총재""]",1908272,군복무를 마친사람,77645,0,0,0,3
100135744,서울특별시,노원구을,http://info.nec.go.kr/photo_20200415/Gsg1111/Hb100135744/gicho/thumbnail.100135744.JPG,http://info.nec.go.kr/photo_20200415/Gsg1111/Hb100135744/gicho/100135744.JPG,7,,국가혁명배당금당,차동익,車東益,남,1939-11-07,80,서울특별시 노원구 노원로19길,정당인,동래고등학교 졸업,"[""(전)학원강사,학원운영"", ""(현)국가혁명배당금당 서울시위원 고문""]",111385,군복무를 마친사람,4728,0,0,0,0
100137043,서울특별시,노원구병,http://info.nec.go.kr/photo_20200415/Gsg1111/Hb100137043/gicho/thumbnail.100137043.JPG,http://info.nec.go.kr/photo_20200415/Gsg1111/Hb100137043/gicho/100137043.JPG,1,,더불어민주당,김성환,金星煥,남,1965-10-15,54,서울특별시 노원구 노원로,국회의원,연세대학교 행정대학원 도시및지방행정전공 졸업(행정학 석사),"[""(현)20대 국회의원"", ""(전)민선5기,6기 노원구청장""]",664813,군복무를 마친사람,40664,0,0,0,7
